2101,PortugalTaxiTrajs,IncrementalMBR,6000,5,30,5e-05,300,true,"Source: Custom Source -> Map -> Timestamps/Watermarks","TumblingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","TumblingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","TumblingEventTimeWindows", 181092,181089,181051,181048,181026,181024, 0,2654957,0,2295520,0,2636120, 2718317,44512,2371272,38814,2705499,44309
2101,PortugalTaxiTrajs,IncrementalMBR,8000,5,30,5e-05,300,true,"Source: Custom Source -> Map -> Timestamps/Watermarks","TumblingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","TumblingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","TumblingEventTimeWindows", 181026,181023,181085,181079,181072,181070, 0,2676859,0,2273997,0,2220564, 2737515,44710,2360151,37527,2306206,37449
2101,PortugalTaxiTrajs,IncrementalMBR,10000,5,30,5e-05,300,true,"Source: Custom Source -> Map -> Timestamps/Watermarks","TumblingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","TumblingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","TumblingEventTimeWindows", 181048,181046,181002,180999,181000,180996, 0,2622472,0,2672370,0,2901548, 2704640,42959,2754655,44823,2992759,47432
2101,PortugalTaxiTrajs,IncrementalNormalizedMBR,2000,5,30,5e-05,300,true,"Source: Custom Source -> Map -> Timestamps/Watermarks","TumblingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","TumblingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","TumblingEventTimeWindows", 180989,180986,181043,181040,181109,181105, 0,2071178,0,1783142,0,2354184, 2124930,35293,1852212,30875,2421988,38349
2101,PortugalTaxiTrajs,IncrementalNormalizedMBR,4000,5,30,5e-05,300,true,"Source: Custom Source -> Map -> Timestamps/Watermarks","TumblingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","TumblingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","TumblingEventTimeWindows", 181019,181016,181000,180996,181024,181021, 0,2101045,0,1933875,0,2333227, 2157348,34274,2024199,31807,2380511,37245
2101,PortugalTaxiTrajs,IncrementalNormalizedMBR,6000,5,30,5e-05,300,true,"Source: Custom Source -> Map -> Timestamps/Watermarks","TumblingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","TumblingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","TumblingEventTimeWindows", 181031,181028,181026,181023,179992,179989, 0,2229945,0,1800512,0,1877447, 2299463,36325,1895421,29682,1968818,29872
2101,PortugalTaxiTrajs,IncrementalNormalizedMBR,8000,5,30,5e-05,300,true,"Source: Custom Source -> Map -> Timestamps/Watermarks","TumblingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","TumblingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","TumblingEventTimeWindows", 181045,181042,181092,181089,181026,181024, 0,1846785,0,2179182,0,1775760, 1908923,31071,2259633,35473,1861678,29005
2101,PortugalTaxiTrajs,IncrementalNormalizedMBR,10000,5,30,5e-05,300,true,"Source: Custom Source -> Map -> Timestamps/Watermarks","TumblingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","TumblingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","TumblingEventTimeWindows", 181023,181020,181056,181050,181087,181084, 0,2089953,0,1749293,0,2267281, 2140929,34538,1842496,29101,2319160,36523
2101,PortugalTaxiTrajs,DistributedNestedLoop,5000,1,30,5e-05,300,true,"Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows", 180997,180994,181076,181069,181039,181036, 0,72239,0,76766,0,73147, 208149,8760,212603,8550,204807,8925
2101,PortugalTaxiTrajs,DistributedNestedLoop,5000,5,30,5e-05,300,true,"Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows", 181046,181042,181022,181019,181070,181067, 0,175773,0,161778,0,174800, 309674,19128,294508,22576,308037,28870
2101,PortugalTaxiTrajs,DistributedNestedLoop,5000,10,30,5e-05,300,true,"Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows", 180998,180995,181019,181016,181098,181094, 0,315769,0,318753,0,325788, 414716,29834,415184,31966,425514,29378
2101,PortugalTaxiTrajs,DistributedNestedLoop,5000,15,30,5e-05,300,true,"Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows", 181097,181094,181031,181029,181081,181079, 0,459094,0,450138,0,455225, 580903,31334,569798,32594,577384,31773
2101,PortugalTaxiTrajs,DistributedNestedLoop,5000,20,30,5e-05,300,true,"Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows", 180994,180990,181004,181000,181088,181086, 0,621005,0,620143,0,612564, 715557,28760,712130,32850,708326,31891
2101,PortugalTaxiTrajs,DistributedNestedLoop,5000,25,30,5e-05,300,true,"Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows", 181000,180996,181096,181094,181069,181065, 0,756189,0,756114,0,756802, 870345,30880,868598,30037,869055,31367
2101,PortugalTaxiTrajs,MBRSlidingFullWindow,5000,1,30,5e-05,300,true,"Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows", 181092,181089,181026,181023,181017,181014, 0,96336,0,89643,0,96542, 232821,17041,221702,13042,234593,19725
2101,PortugalTaxiTrajs,MBRSlidingFullWindow,5000,5,30,5e-05,300,true,"Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows", 181071,181068,180985,180981,181019,181016, 0,223429,0,245224,0,233310, 353452,51011,364665,50956,354383,55007
2101,PortugalTaxiTrajs,MBRSlidingFullWindow,5000,10,30,5e-05,300,true,"Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows", 180996,180993,181092,181090,181002,180998, 0,582225,0,568043,0,556732, 682076,59751,674813,56492,660906,59605
